Query de Busqueda;ID;Titulo del producto;Precio;Cantidad disponible;Condicion;Link al item;Estado;Garantia;Direccion vendedor
notebook apple;MLA1283559866;Apple Macbook Air (13 Pulgadas, 2020, Chip M1, 256 Gb De Ssd, 8 Gb De Ram) - Oro;349990;1;new;https://articulo.mercadolibre.com.ar/MLA-1283559866-apple-macbook-air-13-pulgadas-2020-chip-m1-256-gb-de-ssd-8-gb-de-ram-oro-_JM;active;Garantía de fábrica: 12 meses;
notebook apple;MLA1147960896;Apple Macbook Air (13 Pulgadas, 2020, Chip M1, 256 Gb De Ssd, 8 Gb De Ram) - Gris Espacial;341121;1;new;https://articulo.mercadolibre.com.ar/MLA-1147960896-apple-macbook-air-13-pulgadas-2020-chip-m1-256-gb-de-ssd-8-gb-de-ram-gris-espacial-_JM;active;Garantía de fábrica: 12 meses;
notebook apple;MLA1186012094;Apple Macbook Air (13 Pulgadas, 2020, Chip M1, 256 Gb De Ssd, 8 Gb De Ram) - Plata;348628;1;new;https://articulo.mercadolibre.com.ar/MLA-1186012094-apple-macbook-air-13-pulgadas-2020-chip-m1-256-gb-de-ssd-8-gb-de-ram-plata-_JM;active;Garantía de fábrica: 12 meses;
notebook apple;MLA1165513670;Macbook Air M2 2022 Space Gray 13.6 , Apple M2  8gb De Ram 256gb Ssd, Apple M2 8-core Gpu 2560x1664px Macos;465899;1;new;https://articulo.mercadolibre.com.ar/MLA-1165513670-macbook-air-m2-2022-space-gray-136-apple-m2-8gb-de-ram-256gb-ssd-apple-m2-8-core-gpu-2560x1664px-macos-_JM;active;Garantía de fábrica: 12 meses;
notebook apple;MLA1130191603;Apple Macbook Air (13 Pulgadas, 2020, Chip M1, 512 Gb De Ssd, 8 Gb De Ram) - Plata;497999;1;new;https://articulo.mercadolibre.com.ar/MLA-1130191603-apple-macbook-air-13-pulgadas-2020-chip-m1-512-gb-de-ssd-8-gb-de-ram-plata-_JM;active;Garantía de fábrica: 12 meses;
notebook apple;MLA1246897520;Macbook Air M2 2022 Starlight 13.6 , Apple M2  8gb De Ram 256gb Ssd, Apple M2 8-core Gpu 2560x1664px Macos;477000;1;new;https://articulo.mercadolibre.com.ar/MLA-1246897520-macbook-air-m2-2022-starlight-136-apple-m2-8gb-de-ram-256gb-ssd-apple-m2-8-core-gpu-2560x1664px-macos-_JM;active;Garantía de fábrica: 1 años;
notebook apple;MLA1134241787;Apple Macbook Pro (14 Pulgadas, Chip M1 Pro De Apple Con Cpu De 8 Núcleos,, 16 Gb Ram, 512 Gb Ssd) - Gris Espacial;832000;1;new;https://articulo.mercadolibre.com.ar/MLA-1134241787-apple-macbook-pro-14-pulgadas-chip-m1-pro-de-apple-con-cpu-de-8-nucleos-16-gb-ram-512-gb-ssd-gris-espacial-_JM;active;Garantía de fábrica: 1 años;
notebook apple;MLA1120254388;Apple Macbook Air (13 Pulgadas, 2020, Chip M1, 512 Gb De Ssd, 8 Gb De Ram) - Oro;503999.3;1;new;https://articulo.mercadolibre.com.ar/MLA-1120254388-apple-macbook-air-13-pulgadas-2020-chip-m1-512-gb-de-ssd-8-gb-de-ram-oro-_JM;active;Garantía de fábrica: 12 meses;
notebook apple;MLA1186114365;Macbook Air M2 2022 Midnight 13.6 , Apple M2  8gb De Ram 256gb Ssd, Apple M2 8-core Gpu 2560x1664px Macos;464633;1;new;https://articulo.mercadolibre.com.ar/MLA-1186114365-macbook-air-m2-2022-midnight-136-apple-m2-8gb-de-ram-256gb-ssd-apple-m2-8-core-gpu-2560x1664px-macos-_JM;active;Garantía de fábrica: 6 meses;
notebook apple;MLA1119008638;Apple Macbook Pro (14 Pulgadas, Chip M1 Pro De Apple Con Cpu De 10 Núcleos,, 16 Gb Ram, 1 Tb Ssd) - Color Plata;1199999;1;new;https://articulo.mercadolibre.com.ar/MLA-1119008638-apple-macbook-pro-14-pulgadas-chip-m1-pro-de-apple-con-cpu-de-10-nucleos-16-gb-ram-1-tb-ssd-color-plata-_JM;active;Garantía del vendedor: 3 meses;
notebook apple;MLA1127671168;Apple Macbook Air (13 Pulgadas, 2020, Chip M1, 512 Gb De Ssd, 8 Gb De Ram) - Gris Espacial;722579;1;new;https://articulo.mercadolibre.com.ar/MLA-1127671168-apple-macbook-air-13-pulgadas-2020-chip-m1-512-gb-de-ssd-8-gb-de-ram-gris-espacial-_JM;active;;
notebook apple;MLA1103763945;Apple Macbook Pro (13 Pulgadas, 2020, Chip M1, 512 Gb De Ssd, 8 Gb De Ram) - Gris Espacial;498999.99;1;new;https://articulo.mercadolibre.com.ar/MLA-1103763945-apple-macbook-pro-13-pulgadas-2020-chip-m1-512-gb-de-ssd-8-gb-de-ram-gris-espacial-_JM;active;Garantía del vendedor: 6 meses;
notebook apple;MLA1309715778;Apple Macbook Pro (13 Pulgadas, 2020, Chip M1, 256 Gb De Ssd, 8 Gb De Ram) - Gris Espacial;482999;1;new;https://articulo.mercadolibre.com.ar/MLA-1309715778-apple-macbook-pro-13-pulgadas-2020-chip-m1-256-gb-de-ssd-8-gb-de-ram-gris-espacial-_JM;active;Garantía de fábrica: 12 meses;
notebook apple;MLA1252047138;Apple Macbook Pro (16 Pulgadas, Chip M1 Pro De Apple Con Cpu De 10 Núcleos, Gpu De 16 Núcleos, 16 Gb Ram, 512 Gb Ssd) - Gris Espacial;1299927;1;new;https://articulo.mercadolibre.com.ar/MLA-1252047138-apple-macbook-pro-16-pulgadas-chip-m1-pro-de-apple-con-cpu-de-10-nucleos-gpu-de-16-nucleos-16-gb-ram-512-gb-ssd-gris-espacial-_JM;active;Garantía de fábrica: 12 meses;
notebook apple;MLA1272808566;Macbook Air M2 2022 Silver 13.6 , Apple M2  8gb De Ram 256gb Ssd, Apple M2 8-core Gpu 2560x1664px Macos;599999;1;new;https://articulo.mercadolibre.com.ar/MLA-1272808566-macbook-air-m2-2022-silver-136-apple-m2-8gb-de-ram-256gb-ssd-apple-m2-8-core-gpu-2560x1664px-macos-_JM;active;Garantía de fábrica: 12 meses;
notebook apple;MLA1104043496;Apple Macbook Pro (13 Pulgadas, 2020, Chip M1, 256 Gb De Ssd, 8 Gb De Ram) - Plata;685599;1;new;https://articulo.mercadolibre.com.ar/MLA-1104043496-apple-macbook-pro-13-pulgadas-2020-chip-m1-256-gb-de-ssd-8-gb-de-ram-plata-_JM;active;Garantía de fábrica: 12 meses;
notebook apple;MLA1133773672;Apple Macbook Pro (14 Pulgadas, Chip M1 Pro De Apple Con Cpu De 10 Núcleos,, 16 Gb Ram, 512 Gb Ssd) - Color Plata;981972;1;new;https://articulo.mercadolibre.com.ar/MLA-1133773672-apple-macbook-pro-14-pulgadas-chip-m1-pro-de-apple-con-cpu-de-10-nucleos-16-gb-ram-512-gb-ssd-color-plata-_JM;active;Garantía del vendedor: 6 meses;
notebook apple;MLA1120266966;Apple Macbook Pro (16 Pulgadas, Chip M1 Pro De Apple Con Cpu De 10 Núcleos, Gpu De 16 Núcleos, 16 Gb Ram, 1 Tb Ssd) - Gris Espacial;1415999;1;new;https://articulo.mercadolibre.com.ar/MLA-1120266966-apple-macbook-pro-16-pulgadas-chip-m1-pro-de-apple-con-cpu-de-10-nucleos-gpu-de-16-nucleos-16-gb-ram-1-tb-ssd-gris-espacial-_JM;active;Garantía de fábrica: 12 meses;
notebook apple;MLA917049134;Apple 13.3 Macbook Air M1 Chip 8gb 256gb Retina Gtia Oficial;562000;3;new;https://articulo.mercadolibre.com.ar/MLA-917049134-apple-133-macbook-air-m1-chip-8gb-256gb-retina-gtia-oficial-_JM;active;Garantía de fábrica: 12 meses;
notebook apple;MLA1275761066;Macbook Pro 2012 13  Core I5 8gb Ram 128gb Ssd - Outlet;129999;1;new;https://articulo.mercadolibre.com.ar/MLA-1275761066-macbook-pro-2012-13-core-i5-8gb-ram-128gb-ssd-outlet-_JM;active;Garantía del vendedor: 3 meses;
notebook apple;MLA1264245324;Apple Macbook Pro (13 Pulgadas, 2020, Chip M1, 256 Gb De Ssd, 8 Gb De Ram) - Gris Espacial;505999;1;new;https://articulo.mercadolibre.com.ar/MLA-1264245324-apple-macbook-pro-13-pulgadas-2020-chip-m1-256-gb-de-ssd-8-gb-de-ram-gris-espacial-_JM;active;Garantía de fábrica: 12 meses;
notebook apple;MLA1140399205;Apple Macbook Pro (16 Pulgadas, Chip M1 Pro De Apple Con Cpu De 10 Núcleos, Gpu De 16 Núcleos, 16 Gb Ram, 1 Tb Ssd) - Color Plata;1150999;1;new;https://articulo.mercadolibre.com.ar/MLA-1140399205-apple-macbook-pro-16-pulgadas-chip-m1-pro-de-apple-con-cpu-de-10-nucleos-gpu-de-16-nucleos-16-gb-ram-1-tb-ssd-color-plata-_JM;active;Garantía de fábrica: 12 meses;
notebook apple;MLA1313298921;Apple Macbook Air M2 13.6  8gb Ram 256gb Starlight Orig Gtia;499999;1;new;https://articulo.mercadolibre.com.ar/MLA-1313298921-apple-macbook-air-m2-136-8gb-ram-256gb-starlight-orig-gtia-_JM;active;Garantía de fábrica: 12 meses;
notebook apple;MLA1167735110;Apple Macbook Pro (16 Pulgadas, Chip M1 Max De Apple Con Cpu De 10 Núcleos, Gpu De 32 Núcleos, 32 Gb Ram, 1 Tb Ssd) - Gris Espacial;1699999;1;new;https://articulo.mercadolibre.com.ar/MLA-1167735110-apple-macbook-pro-16-pulgadas-chip-m1-max-de-apple-con-cpu-de-10-nucleos-gpu-de-32-nucleos-32-gb-ram-1-tb-ssd-gris-espacial-_JM;active;Garantía de fábrica: 12 meses;
notebook apple;MLA909256676;Apple Macbook Air 13.3 Chip M1 8gb 256gb Retina Fin 2020 ;449999;3;new;https://articulo.mercadolibre.com.ar/MLA-909256676-apple-macbook-air-133-chip-m1-8gb-256gb-retina-fin-2020-_JM;active;Garantía de fábrica: 12 meses;
notebook apple;MLA1128064808;Apple Macbook Pro (13 Pulgadas, 2020, Chip M1, 512 Gb De Ssd, 8 Gb De Ram) - Plata;551947;500;new;https://articulo.mercadolibre.com.ar/MLA-1128064808-apple-macbook-pro-13-pulgadas-2020-chip-m1-512-gb-de-ssd-8-gb-de-ram-plata-_JM;active;Garantía del vendedor: 3 meses;
notebook apple;MLA1168320331;Apple Macbook Air M2 2022 8gb Ram 256gb Ssd Space Gray 13.6 ;445999;1;new;https://articulo.mercadolibre.com.ar/MLA-1168320331-apple-macbook-air-m2-2022-8gb-ram-256gb-ssd-space-gray-136-_JM;active;Garantía de fábrica: 12 meses;
notebook apple;MLA1152497402;Apple Macbook Pro Chip M2 - Ram 8gb Ssd 256gb  Jfs Tech;599999.99;2;new;https://articulo.mercadolibre.com.ar/MLA-1152497402-apple-macbook-pro-chip-m2-ram-8gb-ssd-256gb-jfs-tech-_JM;active;Garantía de fábrica: 6 meses;
notebook apple;MLA906003642;Notebook Apple Macbook Air 13'' M1 8gb Dual Core 256gb Ssd;640920;100;new;https://articulo.mercadolibre.com.ar/MLA-906003642-notebook-apple-macbook-air-13-m1-8gb-dual-core-256gb-ssd-_JM;active;Garantía de fábrica: 12 meses;
notebook apple;MLA1283559865;Apple Macbook Air 13 Pulgadas M1 256gb Ssd 8gb De Ram - Oro;349990;1;new;https://articulo.mercadolibre.com.ar/MLA-1283559865-apple-macbook-air-13-pulgadas-m1-256gb-ssd-8gb-de-ram-oro-_JM;active;Garantía de fábrica: 12 meses;
notebook apple;MLA908224335;Macbook Air 2015 13.3' Core I7 8gb Ram 512gb Ssd Outlet;224999;1;new;https://articulo.mercadolibre.com.ar/MLA-908224335-macbook-air-2015-133-core-i7-8gb-ram-512gb-ssd-outlet-_JM;active;Garantía del vendedor: 3 meses;
notebook apple;MLA1135876147;Apple Macbook Air A2337  8gb 512gb Ssd Chip M1;496599;1;new;https://articulo.mercadolibre.com.ar/MLA-1135876147-apple-macbook-air-a2337-8gb-512gb-ssd-chip-m1-_JM;active;Garantía del vendedor: 12 meses;
notebook apple;MLA1217302966;Macbook Air A1466 Plata 13.3 , Intel Core I5 5350u  8gb De Ram 128gb Ssd, Intel Hd Graphics 6000 1440x900px Macos;314510;1;new;https://articulo.mercadolibre.com.ar/MLA-1217302966-macbook-air-a1466-plata-133-intel-core-i5-5350u-8gb-de-ram-128gb-ssd-intel-hd-graphics-6000-1440x900px-macos-_JM;active;Garantía de fábrica: 12 meses;
notebook apple;MLA904057948;Laptop Macbook Air Apple 512gb M1 Chip Webcam Hd Bt 5.0 ;799999;500;new;https://articulo.mercadolibre.com.ar/MLA-904057948-laptop-macbook-air-apple-512gb-m1-chip-webcam-hd-bt-50-_JM;active;Garantía del vendedor: 3 meses;
notebook apple;MLA905998343;Notebook Apple Macbook Air 13'' M1 8gb Dual Core 256gb Ssd;517999;100;new;https://articulo.mercadolibre.com.ar/MLA-905998343-notebook-apple-macbook-air-13-m1-8gb-dual-core-256gb-ssd-_JM;active;Garantía de fábrica: 12 meses;
notebook apple;MLA905997717;Notebook Apple Macbook Air 13'' M1 8gb Dual Core 512gb Ssd;583999;1;new;https://articulo.mercadolibre.com.ar/MLA-905997717-notebook-apple-macbook-air-13-m1-8gb-dual-core-512gb-ssd-_JM;active;Garantía de fábrica: 12 meses;
notebook apple;MLA1313670604;Apple Macbook Air M2 13.6  8gb Ram 256gb Starlight Orig Gtia;607199;1;new;https://articulo.mercadolibre.com.ar/MLA-1313670604-apple-macbook-air-m2-136-8gb-ram-256gb-starlight-orig-gtia-_JM;active;Garantía de fábrica: 12 meses;
notebook apple;MLA1308422162;Macbook Pro 13-inch Late 2011 ;240000;1;new;https://articulo.mercadolibre.com.ar/MLA-1308422162-macbook-pro-13-inch-late-2011-_JM;active;Garantía del vendedor: 3 meses;
notebook apple;MLA1112951329;Apple Macbook Air 13  2020 Chip M1 256 Gb Ssd 8 Gb Ram Plata;465490.5;1;new;https://articulo.mercadolibre.com.ar/MLA-1112951329-apple-macbook-air-13-2020-chip-m1-256-gb-ssd-8-gb-ram-plata-_JM;active;Garantía de fábrica: 1 años;
notebook apple;MLA1194326517;Notebook Español Apple Macbook Air M2 Chip 8-core 256gb 8gb ;557377.23;1;new;https://articulo.mercadolibre.com.ar/MLA-1194326517-notebook-espanol-apple-macbook-air-m2-chip-8-core-256gb-8gb-_JM;active;Garantía del vendedor: 1 meses;
notebook apple;MLA1165507291;Macbook Air M2 2022 Space Gray 13.6 Apple M2 8gb 256gb Ssd;465899;1;new;https://articulo.mercadolibre.com.ar/MLA-1165507291-macbook-air-m2-2022-space-gray-136-apple-m2-8gb-256gb-ssd-_JM;active;Garantía de fábrica: 12 meses;
notebook apple;MLA909258147;Apple Macbook Air M1 Chip 13.3 8gb 256gb Retina A2337 2020;448999;3;new;https://articulo.mercadolibre.com.ar/MLA-909258147-apple-macbook-air-m1-chip-133-8gb-256gb-retina-a2337-2020-_JM;active;Garantía de fábrica: 12 meses;
notebook apple;MLA1313671936;Apple Macbook Pro (16 Pulgadas, Chip M1 Pro De Apple Con Cpu De 10 Núcleos, Gpu De 16 Núcleos, 16 Gb Ram, 512 Gb Ssd) - Color Plata;949999;1;new;https://articulo.mercadolibre.com.ar/MLA-1313671936-apple-macbook-pro-16-pulgadas-chip-m1-pro-de-apple-con-cpu-de-10-nucleos-gpu-de-16-nucleos-16-gb-ram-512-gb-ssd-color-plata-_JM;active;Garantía del vendedor: 3 meses;
notebook apple;MLA903994744;Notebook Macbook Air Apple M1 Chip 256gb Ssd 13,3´´ 16-core ;369999;501;new;https://articulo.mercadolibre.com.ar/MLA-903994744-notebook-macbook-air-apple-m1-chip-256gb-ssd-133-16-core-_JM;active;Garantía del vendedor: 3 meses;
notebook apple;MLA1113861277;Apple Macbook Air 13 2020 Chip M1 256 Gb Ssd 8 Gb De Ram Oro;465490.5;1;new;https://articulo.mercadolibre.com.ar/MLA-1113861277-apple-macbook-air-13-2020-chip-m1-256-gb-ssd-8-gb-de-ram-oro-_JM;active;Garantía de fábrica: 1 años;
notebook apple;MLA1294778552;Apple Macbook Pro 13.3 Chip M2 8gb Ram 256gb Ssd 2022;504999;1;new;https://articulo.mercadolibre.com.ar/MLA-1294778552-apple-macbook-pro-133-chip-m2-8gb-ram-256gb-ssd-2022-_JM;active;Garantía del vendedor: 12 meses;
notebook apple;MLA1221547199;Apple Macbook Pro (14 Pulgadas, Chip M1 Pro De Apple Con Cpu De 10 Núcleos,, 16 Gb Ram, 1 Tb Ssd) - Gris Espacial;850000;1;new;https://articulo.mercadolibre.com.ar/MLA-1221547199-apple-macbook-pro-14-pulgadas-chip-m1-pro-de-apple-con-cpu-de-10-nucleos-16-gb-ram-1-tb-ssd-gris-espacial-_JM;active;Sin garantía;
notebook apple;MLA1122839861;Notebook Apple Macbook Pro M1 Chip 2021 1tb 16gb Ram 16,2´´;1699999;1;new;https://articulo.mercadolibre.com.ar/MLA-1122839861-notebook-apple-macbook-pro-m1-chip-2021-1tb-16gb-ram-162-_JM;active;Garantía del vendedor: 3 meses;
notebook apple;MLA1308847847;Apple Macbook Air 13.8 Chip M2 8gb Ram 256gb Ssd 2022;589999;1;new;https://articulo.mercadolibre.com.ar/MLA-1308847847-apple-macbook-air-138-chip-m2-8gb-ram-256gb-ssd-2022-_JM;active;Garantía del vendedor: 12 meses;
notebook apple;MLA1154257139;Laptop Macbook Pro 8gb Ram 256gb Apple M2 Chip 13,3'' Retina;729999;1000;new;https://articulo.mercadolibre.com.ar/MLA-1154257139-laptop-macbook-pro-8gb-ram-256gb-apple-m2-chip-133-retina-_JM;active;Garantía del vendedor: 3 meses;
notebook apple;MLA1136480508;Apple Macbook Air 13.3 Pulgadas Chip M1 512gb Ssd 8 Gb;638519;1;new;https://articulo.mercadolibre.com.ar/MLA-1136480508-apple-macbook-air-133-pulgadas-chip-m1-512gb-ssd-8-gb-_JM;active;Garantía del vendedor: 12 meses;
notebook apple;MLA1287054911;Macbook Air 2017;175000;1;used;https://articulo.mercadolibre.com.ar/MLA-1287054911-macbook-air-2017-_JM;active;Sin garantía;
notebook apple;MLA1163842680;Apple Macbook Air M2 8gb 256gb 13.6 PuLG. 2022 Nuevo Modelo;564999;4;new;https://articulo.mercadolibre.com.ar/MLA-1163842680-apple-macbook-air-m2-8gb-256gb-136-pulg-2022-nuevo-modelo-_JM;active;Garantía de fábrica: 12 meses;
notebook apple;MLA912498876;Notebook Macbook Pro Apple M1 Chip 8gb Ram 512gb Original;899999;1;new;https://articulo.mercadolibre.com.ar/MLA-912498876-notebook-macbook-pro-apple-m1-chip-8gb-ram-512gb-original-_JM;active;Garantía del vendedor: 3 meses;
notebook apple;MLA903999529;Laptop Apple Macbook Air 13,3´´ 256gb M1 Chip Macos Big Sur;469999;502;new;https://articulo.mercadolibre.com.ar/MLA-903999529-laptop-apple-macbook-air-133-256gb-m1-chip-macos-big-sur-_JM;active;Garantía del vendedor: 3 meses;
notebook apple;MLA1149530971;Macbook Pro 13.3 Apple Chip M2 Gpu 10 Cores Ssd 512gb 8gb;800000;2;new;https://articulo.mercadolibre.com.ar/MLA-1149530971-macbook-pro-133-apple-chip-m2-gpu-10-cores-ssd-512gb-8gb-_JM;active;Garantía de fábrica: 12 meses;
